src_id,tgt_id,bge_score,predicted_rel
5.1-4,5.2.4-1,0.4854,NO_RELATION
5.2-2,5.1.4-1,0.4854,NO_RELATION
5.2-2,5.1.1-1.1,0.4853,NO_RELATION
5.5-2,5.2.1-3,0.4853,NO_RELATION
5.4-2,5.2.4-2,0.4853,NO_RELATION
5.3-3,5.1.2-5,0.4853,NO_RELATION
5.3-4B,5.2.5-2.1,0.4853,NO_RELATION
5.1-5,5.1.4-2,0.4853,NO_RELATION
5.6-5,5.2.4-3,0.4852,NO_RELATION
5.11-2,5.1.3-1,0.4851,NO_RELATION
5.4-2,5.3.1-2.1,0.4851,NO_RELATION
5.5-7,5.2.5-4,0.4851,NO_RELATION
5.11-4,5.1.1-1,0.4851,NO_RELATION
5.5-6,5.2.3-3,0.485,NO_RELATION
5.1-3,5.2.1-1,0.485,NO_RELATION
5.3-16,5.2.1-2,0.4849,NO_RELATION
5.1-4,5.4.2-2,0.4849,NO_RELATION
5.3-16,5.2.3-3,0.4849,NO_RELATION
5.7-1,5.1.2-7,0.4846,NO_RELATION
5.5-5,5.1.2-7,0.4845,NO_RELATION
5.5-6,5.2.2-2,0.4844,NO_RELATION
5.9-1,5.2.3-3,0.4844,NO_RELATION
5.1-2,5.4.1-3,0.4843,NO_RELATION
5.3-9,5.1.4-3,0.4843,NO_RELATION
5.6-5,5.2.5-2.1,0.4842,NO_RELATION
5.5-3,5.1.2-5.1,0.4842,NO_RELATION
5.6-5,5.2.5-3,0.4841,NO_RELATION
5.6-3,5.2.3-2.2,0.4841,NO_RELATION
5.11-3,5.1.4-1,0.484,NO_RELATION
5.5-1,5.2.3-2.2,0.484,NO_RELATION
5.12-2,5.2.2-5,0.484,NO_RELATION
5.1-4,5.1.2-3,0.484,NO_RELATION
5.6-8,5.2.2-4,0.4839,NO_RELATION
5.8-1,5.2.5-4.1,0.4839,NO_RELATION
5.9-3,5.1.1-1.1,0.4838,NO_RELATION
5.3-6A,5.2.3-2.2,0.4837,NO_RELATION
5.6-4B,5.1.3-1.1,0.4836,NO_RELATION
5.1-2,5.2.2-5,0.4835,NO_RELATION
5.11-4,5.3.1-2,0.4835,NO_RELATION
5.6-3,5.2.4-2.1,0.4835,NO_RELATION
5.3-15B,5.2.1-3,0.4835,NO_RELATION
5.1-4,5.1.1-1.1,0.4834,NO_RELATION
5.11-3,5.1.4-3,0.4833,NO_RELATION
5.3-6B,5.2.5-2,0.4833,NO_RELATION
5.11-2,5.1.3-1.1,0.4833,NO_RELATION
5.3-15A,5.1.2-1,0.4833,NO_RELATION
5.11-3,5.1.3-3,0.4833,NO_RELATION
5.4-1,5.2.5-2,0.4832,NO_RELATION
5.3-3,5.2.1-4,0.4832,NO_RELATION
5.6-1,5.4.2-2,0.4831,NO_RELATION
5.1-1,5.4.2-2,0.4831,NO_RELATION
5.1-4,5.1.1-2,0.483,NO_RELATION
5.12-3,5.2.1-1,0.483,NO_RELATION
5.1-1,5.1.3-1,0.483,NO_RELATION
5.11-4,5.2.5-2.1,0.483,NO_RELATION
5.6-3,5.2.4-1.2,0.4829,NO_RELATION
5.1-4,5.1.4-2,0.4829,NO_RELATION
5.5-4,5.2.2-1,0.4829,NO_RELATION
5.3-15B,5.1.4-3,0.4829,NO_RELATION
5.5-4,5.4.2-1,0.4828,NO_RELATION
5.4-1,5.3.1-2,0.4828,NO_RELATION
5.12-2,5.4.1-3,0.4827,NO_RELATION
5.1-5,5.2.5-2,0.4826,NO_RELATION
5.5-5,5.1.1-2.1,0.4826,NO_RELATION
5.1-2A,5.2.5-2.1,0.4825,NO_RELATION
5.6-8,5.4.1-2,0.4825,NO_RELATION
5.3-6A,5.2.1-1,0.4825,NO_RELATION
5.8-2,5.1.4-2,0.4824,NO_RELATION
5.3-6A,5.1.4-2,0.4824,NO_RELATION
5.6-1,5.1.1-2.2,0.4824,NO_RELATION
5.11-3,5.1.3-1.1,0.4824,NO_RELATION
5.1-2A,5.1.2-3,0.4823,NO_RELATION
5.9-1,5.2.4-2,0.4823,NO_RELATION
5.11-2,5.1.1-2.2,0.4822,NO_RELATION
5.6-1,5.2.5-2.1,0.4822,NO_RELATION
5.3-16,5.1.1-2.2,0.4822,NO_RELATION
5.3-13,5.1.1-2,0.4822,NO_RELATION
5.6-2,5.2.3-1,0.4821,NO_RELATION
5.8-3,5.1.3-1,0.4821,NO_RELATION
5.7-2,5.2.5-2.1,0.482,NO_RELATION
5.6-4A,5.4.1-2,0.482,NO_RELATION
5.6-6,5.1.1-1,0.482,NO_RELATION
5.7-1,5.2.5-3,0.4819,NO_RELATION
5.1-2A,5.1.3-1,0.4819,NO_RELATION
5.2-1,5.1.4-1,0.4819,NO_RELATION
5.1-2,5.1.3-1.3,0.4819,NO_RELATION
5.11-3,5.2.3-2,0.4817,NO_RELATION
5.5-1,5.2.3-4,0.4817,NO_RELATION
5.1-1,5.2.4-1.1,0.4816,NO_RELATION
5.9-1,5.2.2-1,0.4816,NO_RELATION
5.7-2,5.1.1-2.2,0.4815,NO_RELATION
5.11-4,5.3.1-2.1,0.4815,NO_RELATION
5.3-12,5.2.2-3,0.4815,NO_RELATION
5.8-3,5.1.1-1,0.4815,NO_RELATION
5.6-2,5.1.2-2,0.4815,NO_RELATION
5.1-1,5.1.1-1.1,0.4814,NO_RELATION
5.7-2,5.2.3-2.2,0.4814,NO_RELATION
5.6-1,5.1.2-1.1,0.4814,NO_RELATION
5.7-1,5.5.1-2,0.4814,NO_RELATION
5.11-2,5.2.5-4,0.4813,NO_RELATION
5.5-4,5.1.2-2,0.4813,NO_RELATION
5.6-4B,5.1.1-1.1,0.4813,NO_RELATION
5.11-3,5.1.1-1,0.4813,NO_RELATION
5.4-2,5.1.4-2,0.4813,NO_RELATION
5.5-5,5.2.5-4.1,0.4812,NO_RELATION
5.3-15A,5.1.2-5.1,0.4812,NO_RELATION
5.11-1,5.1.2-1.1,0.4811,NO_RELATION
5.3-15B,5.2.3-2.2,0.4811,NO_RELATION
5.6-5,5.2.1-4,0.481,NO_RELATION
5.3-12,5.2.5-4,0.481,NO_RELATION
5.4-3,5.1.2-2,0.481,NO_RELATION
5.3-3,5.2.4-1.2,0.481,NO_RELATION
5.6-2,5.4.1-2,0.4808,NO_RELATION
5.6-4A,5.1.2-7,0.4808,NO_RELATION
5.3-3,5.2.5-4.1,0.4807,NO_RELATION
5.11-4,5.2.1-3,0.4807,NO_RELATION
5.3-8,5.2.2-5,0.4807,NO_RELATION
5.3-9,5.1.1-2.2,0.4807,NO_RELATION
5.5-4,5.2.2-3,0.4807,NO_RELATION
5.5-5,5.2.5-1,0.4806,NO_RELATION
5.3-7,5.2.5-4,0.4804,NO_RELATION
5.9-1,5.3.1-2,0.4803,NO_RELATION
5.3-14,5.1.3-1.3,0.4803,NO_RELATION
5.6-4A,5.2.5-3,0.4803,NO_RELATION
5.4-3,5.4.1-3,0.4803,NO_RELATION
5.4-3,5.4.2-3,0.4802,NO_RELATION
5.6-5,5.1.4-3,0.4801,NO_RELATION
5.3-16,5.4.1-2,0.4801,NO_RELATION
5.3-16,5.1.1-2,0.4801,NO_RELATION
5.3-12,5.1.1-1,0.4799,NO_RELATION
5.6-1,5.1.1-2.1,0.4799,NO_RELATION
5.5-7,5.2.1-3.1,0.4799,NO_RELATION
5.11-1,5.4.2-3,0.4799,NO_RELATION
5.8-3,5.2.4-2.1,0.4798,NO_RELATION
5.4-1,5.2.2-5,0.4798,NO_RELATION
5.1-2A,5.2.4-1.2,0.4797,NO_RELATION
5.7-1,5.3.1-2.2,0.4797,NO_RELATION
5.11-1,5.2.3-3,0.4797,NO_RELATION
5.8-3,5.1.3-1.3,0.4796,NO_RELATION
5.3-15B,5.1.1-1,0.4795,NO_RELATION
5.3-16,5.4.2-2,0.4794,NO_RELATION
5.4-3,5.2.3-2.1,0.4794,NO_RELATION
5.3-1,5.1.1-1.1,0.4793,NO_RELATION
5.1-1,5.1.2-3,0.4793,NO_RELATION
5.11-1,5.1.3-4,0.4791,NO_RELATION
5.3-13,5.1.2-2,0.4791,NO_RELATION
5.4-3,5.4.1-2,0.4791,NO_RELATION
5.1-1,5.5.1-2,0.4791,NO_RELATION
5.3-9,5.2.2-4,0.479,NO_RELATION
5.11-4,5.1.4-1,0.479,NO_RELATION
5.5-7,5.4.2-1,0.479,NO_RELATION
5.9-2,5.1.3-1,0.479,NO_RELATION
5.4-3,5.3.1-2.1,0.4789,NO_RELATION
5.11-4,5.4.1-3,0.4789,NO_RELATION
5.3-3,5.1.1-2.2,0.4789,NO_RELATION
5.6-8,5.2.2-6,0.4788,NO_RELATION
5.1-2,5.2.3-3,0.4788,NO_RELATION
5.6-1,5.2.4-1,0.4787,NO_RELATION
5.3-12,5.2.3-2,0.4787,NO_RELATION
5.4-3,5.1.2-1.1,0.4787,NO_RELATION
5.8-1,5.2.2-5,0.4786,NO_RELATION
5.6-3,5.5.1-2,0.4786,NO_RELATION
5.3-15A,5.2.4-1.1,0.4786,NO_RELATION
5.3-12,5.2.3-1,0.4785,NO_RELATION
5.1-1,5.4.2-3,0.4785,NO_RELATION
5.5-7,5.1.4-5,0.4784,NO_RELATION
5.6-5,5.1.3-4,0.4783,NO_RELATION
5.1-5,5.1.1-1,0.4783,NO_RELATION
5.6-2,5.2.2-6,0.4782,NO_RELATION
5.6-8,5.2.1-3,0.4782,NO_RELATION
5.6-4A,5.3.1-2.1,0.4782,NO_RELATION
5.7-1,5.1.3-1.1,0.4781,NO_RELATION
5.3-6A,5.1.3-1.3,0.4781,NO_RELATION
5.5-8,5.2.4-2,0.4781,NO_RELATION
5.11-1,5.2.4-1.1,0.4781,NO_RELATION
5.11-4,5.1.2-4,0.478,NO_RELATION
5.5-1,5.4.1-2,0.4779,NO_RELATION
5.6-3,5.1.4-2,0.4779,NO_RELATION
5.11-2,5.1.3-2,0.4779,NO_RELATION
5.9-2,5.1.3-1.1,0.4778,NO_RELATION
5.6-3,5.1.2-1.1,0.4778,NO_RELATION
5.5-5,5.3.1-2.2,0.4777,NO_RELATION
5.2-2,5.2.5-4.1,0.4777,NO_RELATION
5.6-3,5.2.2-6,0.4776,NO_RELATION
5.6-3,5.2.5-3,0.4776,NO_RELATION
5.3-4B,5.2.3-2.2,0.4775,NO_RELATION
5.5-5,5.2.2-4,0.4775,NO_RELATION
5.1-5,5.2.1-1,0.4775,NO_RELATION
5.11-1,5.4.1-2,0.4775,NO_RELATION
5.11-2,5.1.1-1,0.4775,NO_RELATION
5.3-9,5.1.4-1,0.4774,NO_RELATION
5.7-1,5.1.2-1,0.4774,NO_RELATION
5.5-5,5.4.1-2,0.4774,NO_RELATION
5.1-5,5.2.2-5,0.4774,NO_RELATION
5.7-2,5.2.1-4.2,0.4773,NO_RELATION
5.3-6A,5.2.1-4,0.4773,NO_RELATION
5.3-6B,5.1.3-3,0.4773,NO_RELATION
5.6-8,5.2.5-4.1,0.4771,NO_RELATION
5.7-1,5.2.4-2.1,0.4771,NO_RELATION
5.11-4,5.1.3-4,0.4771,NO_RELATION
5.7-2,5.1.3-1.3,0.4771,NO_RELATION
5.7-2,5.2.2-1,0.4771,NO_RELATION
5.3-13,5.5.1-2,0.477,NO_RELATION
5.8-1,5.2.4-2.1,0.477,NO_RELATION
5.5-4,5.4.1-3,0.4769,NO_RELATION
5.7-1,5.2.2-1,0.4769,NO_RELATION
5.11-1,5.2.2-1,0.4769,NO_RELATION
5.7-2,5.1.2-1.1,0.4769,NO_RELATION
5.3-15A,5.1.3-1.1,0.4768,NO_RELATION
5.7-1,5.2.1-1,0.4766,NO_RELATION
5.5-5,5.2.5-4,0.4766,NO_RELATION
5.1-5,5.2.3-3,0.4765,NO_RELATION
5.6-3,5.1.4-3,0.4765,NO_RELATION
5.4-2,5.2.5-4,0.4765,NO_RELATION
5.3-12,5.1.4-1,0.4764,NO_RELATION
5.8-1,5.2.5-4,0.4763,NO_RELATION
5.1-3,5.1.2-1.1,0.4762,NO_RELATION
5.3-6B,5.1.2-4,0.4762,NO_RELATION
5.5-1,5.1.4-1,0.4761,NO_RELATION
5.13-1B,5.1.1-1.1,0.476,NO_RELATION
5.6-8,5.2.5-2.1,0.476,NO_RELATION
5.6-7,5.2.4-2.1,0.4759,NO_RELATION
5.11-4,5.2.2-3,0.4759,NO_RELATION
5.3-4B,5.1.4-2,0.4758,NO_RELATION
5.1-3,5.2.5-4.1,0.4758,NO_RELATION
5.1-4,5.2.1-1,0.4757,NO_RELATION
5.5-1,5.1.1-1,0.4755,NO_RELATION
5.1-4,5.2.2-3,0.4755,NO_RELATION
5.3-13,5.4.2-3,0.4755,NO_RELATION
5.3-16,5.2.1-4.2,0.4754,NO_RELATION
5.3-6B,5.2.4-1.1,0.4754,NO_RELATION
5.1-5,5.1.4-3,0.4753,NO_RELATION
5.1-1,5.2.5-2,0.4751,NO_RELATION
5.11-2,5.1.1-2,0.4751,NO_RELATION
5.3-15A,5.1.4-3,0.4751,NO_RELATION
5.4-3,5.4.2-2,0.475,NO_RELATION
5.12-2,5.2.5-4,0.4749,NO_RELATION
5.6-5,5.4.1-3,0.4749,NO_RELATION
5.5-6,5.2.4-2,0.4749,NO_RELATION
5.11-2,5.2.2-3,0.4749,NO_RELATION
5.9-1,5.2.5-4.1,0.4748,NO_RELATION
5.3-13,5.1.2-5.1,0.4748,NO_RELATION
5.4-2,5.2.4-2.1,0.4748,NO_RELATION
5.3-1,5.1.3-1.3,0.4748,NO_RELATION
5.5-7,5.2.4-1,0.4746,NO_RELATION
5.3-12,5.1.2-5,0.4745,NO_RELATION
5.5-5,5.1.4-3,0.4745,NO_RELATION
5.1-2,5.2.3-2.2,0.4745,NO_RELATION
5.5-4,5.1.3-1.1,0.4745,NO_RELATION
5.1-3,5.2.5-3,0.4745,NO_RELATION
5.6-1,5.2.5-1,0.4744,NO_RELATION
5.3-15A,5.2.1-3,0.4744,NO_RELATION
5.8-3,5.2.1-3,0.4744,NO_RELATION
5.5-1,5.2.5-3,0.4744,NO_RELATION
5.4-2,5.2.3-3,0.4744,NO_RELATION
5.12-3,5.2.3-3,0.4744,NO_RELATION
5.4-1,5.1.3-1.3,0.4742,NO_RELATION
5.3-6A,5.2.5-2.1,0.4742,NO_RELATION
5.6-2,5.1.1-1,0.4742,NO_RELATION
5.6-2,5.2.5-4,0.4741,NO_RELATION
5.6-1,5.2.5-2,0.4741,NO_RELATION
5.6-8,5.2.5-4,0.4741,NO_RELATION
5.4-3,5.4.2-1,0.4739,NO_RELATION
5.6-1,5.3.1-2.1,0.4737,NO_RELATION
5.3-8,5.2.5-2.1,0.4736,NO_RELATION
5.3-4A,5.2.4-2.1,0.4736,NO_RELATION
5.3-15A,5.1.2-3,0.4736,NO_RELATION
5.9-2,5.2.1-4.2,0.4736,NO_RELATION
5.3-3,5.2.5-3,0.4736,NO_RELATION
5.11-1,5.4.2-2,0.4735,NO_RELATION
5.1-1,5.2.2-1,0.4735,NO_RELATION
5.5-4,5.1.2-1.1,0.4734,NO_RELATION
5.6-1,5.1.4-4,0.4734,NO_RELATION
5.5-5,5.2.4-1.2,0.4734,NO_RELATION
5.5-6,5.2.4-2.1,0.4733,NO_RELATION
5.11-3,5.1.2-4,0.4732,NO_RELATION
5.6-3,5.1.1-2.1,0.4731,NO_RELATION
5.6-3,5.1.3-1.3,0.4731,NO_RELATION
5.6-1,5.2.1-1,0.4731,NO_RELATION
5.3-3,5.4.2-3,0.473,NO_RELATION
5.6-8,5.2.1-1,0.4729,NO_RELATION
5.6-1,5.1.4-1,0.4729,NO_RELATION
5.9-3,5.2.2-2,0.4729,NO_RELATION
5.9-2,5.1.3-1.3,0.4728,NO_RELATION
5.6-3,5.1.4-4,0.4728,NO_RELATION
5.3-15A,5.1.3-1,0.4728,NO_RELATION
5.1-2A,5.2.4-1.1,0.4728,NO_RELATION
5.8-2,5.2.5-4.1,0.4726,NO_RELATION
5.3-14,5.2.1-3,0.4726,NO_RELATION
5.6-5,5.1.3-1.1,0.4725,NO_RELATION
5.7-1,5.1.1-2.1,0.4724,NO_RELATION
5.3-12,5.2.1-1,0.4724,NO_RELATION
5.11-1,5.1.2-1,0.4724,NO_RELATION
5.3-15B,5.1.3-1,0.4723,NO_RELATION
5.6-1,5.4.1-2,0.4723,NO_RELATION
5.2-1,5.2.5-2.1,0.4723,NO_RELATION
5.8-2,5.2.4-2.1,0.4723,NO_RELATION
5.3-16,5.2.5-4,0.4722,NO_RELATION
5.11-1,5.2.3-2,0.4722,NO_RELATION
5.3-6B,5.1.2-5,0.4722,NO_RELATION
5.3-3,5.1.4-5,0.4721,NO_RELATION
5.11-4,5.1.3-1.1,0.4721,NO_RELATION
5.7-1,5.2.3-2.1,0.4721,NO_RELATION
5.6-4A,5.1.1-2.1,0.472,NO_RELATION
5.5-3,5.1.2-7,0.472,NO_RELATION
5.9-1,5.2.3-4,0.472,NO_RELATION
5.11-3,5.1.1-2.2,0.4719,NO_RELATION
5.1-1,5.4.1-2,0.4719,NO_RELATION
5.1-2A,5.2.3-4,0.4719,NO_RELATION
5.5-5,5.2.2-1,0.4719,NO_RELATION
5.5-4,5.2.1-4.2,0.4719,NO_RELATION
5.1-3,5.2.4-2,0.4716,NO_RELATION
5.3-15A,5.4.2-1,0.4716,NO_RELATION
5.1-3,5.2.4-2.1,0.4715,NO_RELATION
5.6-4A,5.2.2-1,0.4714,NO_RELATION
5.6-3,5.2.5-1,0.4714,NO_RELATION
5.6-3,5.2.5-2.1,0.4713,NO_RELATION
5.3-1,5.3.1-2.1,0.4712,NO_RELATION
5.12-2,5.2.3-3,0.4711,NO_RELATION
5.11-4,5.2.3-1,0.4711,NO_RELATION
5.5-4,5.4.1-2,0.4711,NO_RELATION
5.3-13,5.1.3-1.3,0.4709,NO_RELATION
5.9-2,5.2.4-1.1,0.4709,NO_RELATION
5.6-8,5.1.2-7,0.4708,NO_RELATION
5.5-4,5.2.5-3,0.4708,NO_RELATION
5.6-5,5.2.1-3,0.4707,NO_RELATION
5.8-2,5.2.5-4,0.4707,NO_RELATION
5.3-15B,5.1.1-2.2,0.4707,NO_RELATION
5.5-4,5.2.2-6,0.4704,NO_RELATION
5.5-7,5.5.1-2,0.4703,NO_RELATION
5.7-1,5.2.1-4.2,0.4703,NO_RELATION
5.8-3,5.4.1-1.1,0.4701,NO_RELATION
5.11-3,5.1.3-4,0.47,NO_RELATION
5.7-1,5.2.4-1.1,0.4699,NO_RELATION
5.6-9,5.1.1-1.1,0.4699,NO_RELATION
5.6-3,5.4.1-2,0.4698,NO_RELATION
5.8-3,5.2.5-4.1,0.4698,NO_RELATION
5.5-7,5.4.1-2,0.4698,NO_RELATION
5.6-1,5.3.1-2.2,0.4697,NO_RELATION
5.5-7,5.4.2-2,0.4695,NO_RELATION
5.1-4,5.2.4-1.1,0.4695,NO_RELATION
5.5-1,5.1.2-1.1,0.4694,NO_RELATION
5.11-1,5.1.1-2.2,0.4694,NO_RELATION
5.6-5,5.2.2-5,0.4693,NO_RELATION
5.1-4,5.1.2-5.1,0.4693,NO_RELATION
5.8-2,5.2.2-5,0.469,NO_RELATION
5.3-6A,5.2.5-4,0.469,NO_RELATION
5.7-1,5.1.2-1.1,0.469,NO_RELATION
5.4-3,5.1.3-1.1,0.4689,NO_RELATION
5.11-1,5.1.3-3,0.4689,NO_RELATION
5.3-3,5.4.2-1,0.4688,NO_RELATION
5.6-4A,5.2.2-6,0.4688,NO_RELATION
5.3-13,5.1.2-5,0.4687,NO_RELATION
5.7-1,5.1.4-1,0.4687,NO_RELATION
5.5-7,5.2.3-2.1,0.4686,NO_RELATION
5.1-2A,5.1.4-5,0.4685,NO_RELATION
5.1-2A,5.3.1-2.1,0.4684,NO_RELATION
5.3-6B,5.2.5-3,0.4683,NO_RELATION
5.5-4,5.1.1-2,0.4683,NO_RELATION
5.3-2,5.2.3-2.2,0.4683,NO_RELATION
5.5-6,5.2.5-4.1,0.4682,NO_RELATION
5.9-1,5.3.1-2.2,0.4682,NO_RELATION
5.5-5,5.2.1-3,0.4681,NO_RELATION
5.3-3,5.2.5-2,0.4681,NO_RELATION
5.5-4,5.3.1-2.1,0.468,NO_RELATION
5.5-4,5.1.3-1,0.468,NO_RELATION
5.6-4A,5.3.1-2.2,0.4678,NO_RELATION
5.6-5,5.2.2-1,0.4678,NO_RELATION
5.1-1,5.1.3-1.1,0.4677,NO_RELATION
5.6-3,5.2.3-3,0.4677,NO_RELATION
5.3-6A,5.2.2-1,0.4676,NO_RELATION
5.1-1,5.3.1-2.2,0.4675,NO_RELATION
5.3-3,5.1.2-2,0.4675,NO_RELATION
5.6-5,5.2.1-1,0.4675,NO_RELATION
5.3-15B,5.4.2-1,0.4675,NO_RELATION
5.5-4,5.2.1-1,0.4675,NO_RELATION
5.1-5,5.2.4-1.1,0.4674,NO_RELATION
5.3-8,5.1.1-1.1,0.4674,NO_RELATION
5.6-1,5.1.2-2,0.4673,NO_RELATION
5.5-4,5.2.4-1,0.4672,NO_RELATION
5.5-7,5.2.5-4.1,0.4672,NO_RELATION
5.1-3,5.4.1-3,0.4672,NO_RELATION
5.7-1,5.4.1-2,0.4672,NO_RELATION
5.6-2,5.1.1-1.1,0.4671,NO_RELATION
5.3-16,5.2.1-1,0.4671,NO_RELATION
5.3-12,5.2.2-4,0.4671,NO_RELATION
5.3-16,5.2.1-4,0.467,NO_RELATION
5.11-1,5.2.4-2,0.467,NO_RELATION
5.1-2A,5.4.2-4,0.4668,NO_RELATION
5.1-1,5.3.1-2.1,0.4668,NO_RELATION
5.6-5,5.1.1-2.2,0.4667,NO_RELATION
5.1-1,5.2.4-1,0.4667,NO_RELATION
5.1-1,5.1.2-7,0.4666,NO_RELATION
5.3-6B,5.1.2-1.1,0.4665,NO_RELATION
5.6-5,5.4.2-1,0.4665,NO_RELATION
5.11-3,5.1.3-1.2,0.4664,NO_RELATION
5.3-10,5.2.4-2,0.4664,NO_RELATION
5.3-3,5.1.2-1.1,0.4663,NO_RELATION
5.4-1,5.2.5-4.1,0.4663,NO_RELATION
5.3-10,5.1.1-1.1,0.4661,NO_RELATION
5.5-1,5.1.4-2,0.4661,NO_RELATION
5.3-9,5.2.1-4.2,0.4659,NO_RELATION
5.1-3,5.2.5-4,0.4658,NO_RELATION
5.6-3,5.2.2-4,0.4657,NO_RELATION
5.3-6B,5.4.2-1,0.4657,NO_RELATION
5.4-1,5.2.3-2,0.4656,NO_RELATION
5.5-7,5.1.1-1,0.4656,NO_RELATION
5.1-4,5.2.5-4,0.4656,NO_RELATION
5.5-4,5.1.2-1,0.4654,NO_RELATION
5.11-4,5.1.4-3,0.4654,NO_RELATION
5.6-3,5.2.4-1.1,0.4652,NO_RELATION
5.1-2A,5.4.2-2,0.4652,NO_RELATION
5.11-2,5.1.1-1.1,0.4652,NO_RELATION
5.3-9,5.2.5-2.1,0.4652,NO_RELATION
5.3-6B,5.3.1-2.1,0.465,NO_RELATION
5.2-3,5.2.4-2.1,0.4649,NO_RELATION
5.5-1,5.2.5-4,0.4648,NO_RELATION
5.1-1,5.1.4-5,0.4647,NO_RELATION
5.3-15A,5.2.2-1,0.4647,NO_RELATION
5.5-5,5.1.4-4,0.4646,NO_RELATION
5.6-1,5.2.1-4.2,0.4646,NO_RELATION
5.7-1,5.2.3-2.2,0.4646,NO_RELATION
5.11-1,5.1.4-3,0.4646,NO_RELATION
5.1-4,5.2.2-5,0.4644,NO_RELATION
5.5-5,5.1.4-1,0.4643,NO_RELATION
5.3-16,5.2.5-3,0.4643,NO_RELATION
5.3-4B,5.1.3-1.3,0.4643,NO_RELATION
5.1-5,5.2.5-3,0.4642,NO_RELATION
5.3-1,5.2.4-2,0.4641,NO_RELATION
5.1-1,5.1.2-1.1,0.464,NO_RELATION
5.5-5,5.4.2-3,0.4639,NO_RELATION
5.3-13,5.2.2-1,0.4639,NO_RELATION
5.3-3,5.1.1-1,0.4638,NO_RELATION
5.4-3,5.3.1-2.2,0.4637,NO_RELATION
5.1-1,5.2.2-4,0.4637,NO_RELATION
5.3-10,5.2.4-2.1,0.4636,NO_RELATION
5.8-3,5.2.4-2,0.4635,NO_RELATION
5.5-7,5.1.2-7,0.4635,NO_RELATION
5.6-3,5.1.2-5.1,0.4634,NO_RELATION
5.5-4,5.2.1-3,0.4633,NO_RELATION
5.3-3,5.2.3-1,0.4632,NO_RELATION
5.3-15B,5.1.3-1.3,0.4631,NO_RELATION
5.7-1,5.2.2-4,0.463,NO_RELATION
5.11-2,5.1.3-1.3,0.463,NO_RELATION
5.11-4,5.1.3-1,0.4629,NO_RELATION
5.6-8,5.1.3-1.3,0.4629,NO_RELATION
5.6-5,5.1.3-1,0.4628,NO_RELATION
5.7-1,5.2.3-4,0.4628,NO_RELATION
5.3-15B,5.1.2-1,0.4625,NO_RELATION
5.5-7,5.3.1-2.1,0.4625,NO_RELATION
5.3-6B,5.1.4-3,0.4624,NO_RELATION
5.5-4,5.4.2-2,0.4623,NO_RELATION
5.8-3,5.2.5-4,0.4623,NO_RELATION
5.3-3,5.4.2-2,0.4623,NO_RELATION
5.6-8,5.2.3-2.2,0.4622,NO_RELATION
5.1-5,5.2.4-1,0.4622,NO_RELATION
5.5-8,5.2.5-4,0.4621,NO_RELATION
5.11-2,5.2.4-2,0.462,NO_RELATION
5.4-1,5.1.4-2,0.462,NO_RELATION
5.3-6B,5.2.1-4.2,0.4619,NO_RELATION
5.1-2,5.1.4-2,0.4619,NO_RELATION
5.6-6,5.2.4-2.1,0.4619,NO_RELATION
5.2-1,5.1.1-1.1,0.4619,NO_RELATION
5.6-1,5.2.4-2.1,0.4616,NO_RELATION
5.11-3,5.2.3-1,0.4614,NO_RELATION
5.3-6A,5.2.1-4.2,0.4614,NO_RELATION
5.5-1,5.2.1-1,0.4613,NO_RELATION
5.3-3,5.2.4-2.1,0.4611,NO_RELATION
5.11-1,5.2.2-3,0.4611,NO_RELATION
5.3-16,5.1.2-5.1,0.4611,NO_RELATION
5.3-6A,5.2.4-1.1,0.4609,NO_RELATION
5.4-3,5.2.1-3,0.4609,NO_RELATION
5.3-12,5.2.3-2.2,0.4607,NO_RELATION
5.2-2,5.1.4-5,0.4607,NO_RELATION
5.11-2,5.2.4-2.1,0.4607,NO_RELATION
5.5-7,5.1.2-1.1,0.4606,NO_RELATION
5.11-1,5.1.2-4,0.4604,NO_RELATION
5.1-2A,5.2.5-2,0.4604,NO_RELATION
5.11-1,5.1.3-2,0.4604,NO_RELATION
5.6-8,5.3.1-2.2,0.4604,NO_RELATION
5.1-2A,5.5.1-2,0.4603,NO_RELATION
5.1-2A,5.1.2-2,0.4602,NO_RELATION
5.6-2,5.1.4-3,0.4601,NO_RELATION
5.7-2,5.1.4-2,0.46,NO_RELATION
5.5-7,5.1.1-1.1,0.46,NO_RELATION
5.3-16,5.2.4-1.1,0.4598,NO_RELATION
5.3-4A,5.2.4-2,0.4597,NO_RELATION
5.5-5,5.1.1-2.2,0.4597,NO_RELATION
5.9-1,5.1.1-1.1,0.4597,NO_RELATION
5.5-1,5.2.1-3,0.4597,NO_RELATION
5.3-6B,5.1.4-1,0.4596,NO_RELATION
5.6-4A,5.2.4-1.1,0.4596,NO_RELATION
5.8-1,5.2.3-3,0.4594,NO_RELATION
5.12-3,5.2.2-5,0.4594,NO_RELATION
5.6-4A,5.1.4-1,0.4594,NO_RELATION
5.3-12,5.2.2-5,0.4594,NO_RELATION
5.6-8,5.2.2-5,0.4593,NO_RELATION
5.4-2,5.2.2-5,0.4593,NO_RELATION
5.3-3,5.1.4-4,0.4592,NO_RELATION
5.11-3,5.2.2-3,0.459,NO_RELATION
5.5-2,5.2.2-5,0.459,NO_RELATION
5.1-1,5.2.4-2,0.4589,NO_RELATION
5.11-4,5.1.1-1.1,0.4587,NO_RELATION
